kernel,backend,device,precision,n,threads,gops,mean_rel_error_f64,median_ms,min_ms,stddev_ms,block_size,repetitions,host,commit,timestamp
static-tiled,cpu,Apple M1 Pro,f16,256,2,32.35721504339441,0.0017059664673413303,1.037,1.0225,0.013428573185562207,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,2,49.03826379247351,0.0017059664673413303,0.6842499999999999,0.673125,0.027585203992357973,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,2,72.79929358214169,0.0017059664673413303,0.46091699999999997,0.45045799999999997,0.013889237945258192,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,2,93.65107789177542,0.0017059664673413303,0.358292,0.347,0.013821597132748463,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,4,22.406966277128546,0.0017059664673413303,1.4974999999999998,1.489417,0.022638614571126033,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,4,59.2224475496088,0.0017059664673413303,0.566583,0.548208,0.019388635813279896,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,4,83.32178322312141,0.0017059664673413303,0.402709,0.359084,0.027404616477885613,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,4,131.8227718804755,0.0017059664673413303,0.254542,0.23875,0.027924853602122962,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,4,164.41561521537804,0.0017059664673413303,0.20408300000000001,0.187333,0.014979083893883503,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,8,42.753540239082405,0.0017059664673413303,0.784834,0.768667,0.041801907555756364,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,8,106.22693153937475,0.0017059664673413303,0.315875,0.313125,0.004613690843565485,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,8,144.139111309667,0.0017059664673413303,0.232792,0.223416,0.04391985369738838,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,8,189.52808937992114,0.0017059664673413303,0.177042,0.163042,0.009574345068985142,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,8,206.01339677666925,0.0017059664673413303,0.162875,0.149,0.007218224622440064,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,10,31.729959338061462,0.0017059664673413303,1.0575,1.0485,0.042468061267262956,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,10,79.11448747421161,0.0017059664673413303,0.42412500000000003,0.352834,0.05767816163245846,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,10,117.61434600339302,0.0017059664673413303,0.285292,0.280125,0.005146541052007646,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,10,110.3459307296668,0.0017059664673413303,0.30408399999999997,0.23675000000000002,0.030054714458799963,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,256,10,149.04800444197667,0.0017059664673413303,0.22512500000000002,0.213875,0.02332989111633399,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,1,6.30727963416031,0.0018356578962918102,42.559625,42.377207999999996,0.32760774330363573,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,1,17.56067796459374,0.0018356578962918102,15.286166999999999,15.22725,0.11871443745307471,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,1,27.147598705501622,0.0018356578962918102,9.888,9.8375,0.04964793384220493,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,1,40.7886882561872,0.0018356578962918102,6.581125,6.520916,0.06616575344768617,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,1,50.556386938813944,0.0018356578962918102,5.3096250000000005,5.302375,0.003933528441488733,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,2,12.209797750764718,0.0018356578962918102,21.98525,21.867917000000002,0.1013339574412238,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,2,34.099850585146775,0.0018356578962918102,7.8720419999999995,7.842999999999999,0.027723929371573895,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,2,52.5553948603149,0.0018356578962918102,5.107667,5.071791,0.09081944567547173,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,2,79.75501923791131,0.0018356578962918102,3.36575,3.352875,0.007137997408237194,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,2,94.39627978681355,0.0018356578962918102,2.843708,2.7971250000000003,0.07056871528163156,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,4,23.71442696232166,0.0018356578962918102,11.3195,11.304833,0.019083209171939557,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,4,65.60006256109482,0.0018356578962918102,4.0920000000000005,4.087750000000001,0.007167449281299285,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,4,99.72836748690216,0.0018356578962918102,2.691666,2.600292,0.04317313297989853,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,4,151.6049169078715,0.0018356578962918102,1.7706250000000001,1.755042,0.008486014641750313,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,4,180.03719382964454,0.0018356578962918102,1.4909999999999999,1.461292,0.01972182977058672,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,8,47.009742725704086,0.0018356578962918102,5.710209,5.688208,0.038710443916339,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,8,128.28456678614097,0.0018356578962918102,2.0925000000000002,2.086333,0.011926664340879098,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,8,188.8229708959817,0.0018356578962918102,1.421625,1.395042,0.015922653462912564,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,8,282.45214362751545,0.0018356578962918102,0.9503750000000001,0.928125,0.016850673330760443,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,8,344.2212778616988,0.0018356578962918102,0.779834,0.7739999999999999,0.009932810463307965,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,10,37.5191510386638,0.0018356578962918102,7.154625,7.108917,0.06745302641320133,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,10,96.90663751668747,0.0018356578962918102,2.770042,2.226375,0.4304160974504787,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,10,125.06695416463606,0.0018356578962918102,2.146334,2.109708,0.0254951374226537,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,10,184.12789573866073,0.0018356578962918102,1.457875,1.4038329999999999,0.04465933156687421,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,512,10,230.49089277664484,0.0018356578962918102,1.164625,1.163208,0.0027767669689766706,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,1,6.230517546965376,0.003689507053755073,344.671792,341.989708,2.8829812947556923,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,1,17.30399656550723,0.003689507053755073,124.10333299999999,123.737916,0.6950917956085391,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,1,25.88306797793919,0.003689507053755073,82.968667,82.311333,1.0198644395383119,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,1,41.038803664377426,0.003689507053755073,52.328125,52.150166999999996,0.4119685916562106,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,1,49.909947545465876,0.003689507053755073,43.027167,42.879291,0.1477662633563563,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,2,12.194593439976542,0.003689507053755073,176.101291,175.537209,0.408062385112007,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,2,33.60961689033287,0.003689507053755073,63.894915999999995,63.86054200000001,0.1935029748556842,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,2,50.50293422518315,0.003689507053755073,42.521958,42.346375,0.13818466195167847,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,2,79.07418713878286,0.003689507053755073,27.157833999999998,26.995583,0.38847211247359853,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,2,96.44658644075972,0.003689507053755073,22.266041,22.212083,0.04276902239588807,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,4,23.77806945519018,0.003689507053755073,90.31362499999999,90.165333,0.1880062387454192,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,4,65.54633562976683,0.003689507053755073,32.762833,32.667209,0.10325478836208969,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,4,97.68097673169109,0.003689507053755073,21.984666,21.934959,0.060983283731692095,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,4,150.0381542071403,0.003689507053755073,14.312916999999999,14.069999999999999,0.3061839487910829,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,4,171.8124368349468,0.003689507053755073,12.499,11.658,0.484508962561891,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,8,45.58328557399759,0.003689507053755073,47.111208000000005,45.353958999999996,1.1576214671232994,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,8,129.34537658884463,0.003689507053755073,16.602709,16.543,0.3033388535626457,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,8,193.37191208142877,0.003689507053755073,11.105458,11.080791,0.5582132160059455,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,8,274.51479195391335,0.003689507053755073,7.822834,7.744875,0.3619175847330442,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,8,332.5715460923669,0.003689507053755073,6.457208,6.37125,0.189204241059232,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,10,45.17895246893968,0.003689507053755073,47.532834,42.48525,2.425652558533125,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,10,119.79185389109216,0.003689507053755073,17.926792,16.724625,3.5902697200827824,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,10,160.39562773500904,0.003689507053755073,13.388667,13.239707999999998,0.4278352343160857,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,10,232.9442202004041,0.003689507053755073,9.218874999999999,9.143,0.17730428419330382,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,1024,10,259.22096090531875,0.003689507053755073,8.284375,8.174709,0.22785212452092693,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,2048,1,6.128246187355639,0.01681188043957227,2803.390833,2799.933792,2.913180183868879,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,2048,1,16.184250507351386,0.01681188043957227,1061.51775,1057.902584,3.5003097772574656,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-tiled,cpu,Apple M1 Pro,f16,2048,1,24.236193486268284,0.01681188043957227,708.851792,705.180208,10.471431511299054,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
