kernel,backend,device,precision,n,threads,gops,mean_rel_error_f64,median_ms,min_ms,stddev_ms,block_size,repetitions,host,commit,timestamp
static-tiled,cpu,Apple M1 Pro,f16,64,10,17.28383991560625,0.0007464432646251799,0.030334,0.017,0.016596144552274785,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,64,10,20.97152,0.0007464432646251799,0.025,0.024292,0.0018655257435907983,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
accelerate-bnns,amx,Apple M1 Pro,f16,64,1,292.5714285714286,0.0007628484855553025,0.001792,0.001709,0.0006409022546379439,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
mps,metal,Apple M1 Pro,f16,64,1,2.4013117517198426,0.0001594864904382036,0.218334,0.21729099999999998,0.019526850432161354,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
mps-e2e,metal,Apple M1 Pro,f16,64,1,2.207909575968904,0.0001594864904382036,0.237459,0.227125,0.022043038622204504,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-naive,metal,Apple M1 Pro,f16,64,1,2.454727202071326,0.0007628484855553025,0.213583,0.13958399999999999,0.03665142840736225,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-naive-e2e,metal,Apple M1 Pro,f16,64,1,2.321142224681793,0.0007628484855553025,0.225875,0.151916,0.034821701591105515,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-tiled,metal,Apple M1 Pro,f16,64,1,2.8919533128874964,0.0007628484855553025,0.181292,0.173875,0.00600563914167343,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-tiled-e2e,metal,Apple M1 Pro,f16,64,1,2.817495418711005,0.0007628484855553025,0.186083,0.178916,0.006764430478613853,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
naive-ijk,cpu,Apple M1 Pro,f16,128,1,3.12337633808061,0.0011165557453931836,1.342875,1.3335409999999999,0.010691854642670756,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
ikj,cpu,Apple M1 Pro,f16,128,1,42.74449936305733,0.0011165557453931836,0.098125,0.09720799999999999,0.0005709774951782311,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
tiled,cpu,Apple M1 Pro,f16,128,1,42.34874093818784,0.0011165557453931836,0.099042,0.09879099999999999,0.000679765180043818,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
tiled,cpu,Apple M1 Pro,f16,128,1,42.83573675395237,0.0011165557453931836,0.097916,0.09775,0.0006115920208766632,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
tiled,cpu,Apple M1 Pro,f16,128,1,42.90848081841432,0.0011165557453931836,0.09775,0.0975,0.0017495237923503659,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,128,1,39.46020396643209,0.0011165557453931836,0.10629200000000001,0.10525,0.0007154671201390081,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,128,2,70.05100626304802,0.0011165557453931836,0.059875,0.058332999999999996,0.0008812089423059662,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,128,4,89.47848533333332,0.0011165557453931836,0.046875,0.040042,0.021876924265078947,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,128,8,129.72207960906815,0.0011165557453931836,0.032332999999999994,0.030458,0.0011544642480388909,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,128,10,69.27924416107827,0.0011165557453931836,0.060542,0.045375,0.014531948761263925,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,1,40.281430972388954,0.0011165557453931836,0.104125,0.10337500000000001,0.0006178108933969964,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,1,39.615622195985836,0.0011165557453931836,0.105875,0.10500000000000001,0.005095660477308115,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,1,40.073223396327364,0.0011165557453931836,0.10466600000000001,0.103917,0.001353167136757318,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,2,71.90276515865806,0.0011165557453931836,0.058332999999999996,0.057541999999999996,0.003796818497110445,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,2,72.0571742715778,0.0011165557453931836,0.058208,0.057292,0.0014113705395820061,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,2,63.87329820607315,0.0011165557453931836,0.065666,0.057707999999999995,0.0043645723501850656,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,4,101.37290634441088,0.0011165557453931836,0.041375,0.039,0.005126867152560127,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,4,100.9653844302152,0.0011165557453931836,0.041542,0.039667,0.0012193304310153187,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,4,100.26304592068463,0.0011165557453931836,0.041832999999999995,0.040125,0.0023825561483415236,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,8,100.56112589608956,0.0011165557453931836,0.041709,0.031666,0.020355008811101014,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,8,132.45031104935737,0.0011165557453931836,0.031667,0.031375,0.0020289187268099215,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,8,128.88894351914448,0.0011165557453931836,0.032542,0.029915999999999998,0.019251039951129912,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,10,64.19885815743957,0.0011165557453931836,0.065333,0.038,0.022201289316163598,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,10,62.40780859421498,0.0011165557453931836,0.067208,0.038,0.01642477951145768,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,128,10,88.84731401457381,0.0011165557453931836,0.047208,0.036458000000000004,0.010124003521334827,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-ikj,cpu,Apple M1 Pro,f16,128,1,39.46057521332944,0.0011165557453931836,0.106291,0.10595800000000001,0.002999350879773823,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-ikj,cpu,Apple M1 Pro,f16,128,2,67.78673131313131,0.0011165557453931836,0.061875,0.060459,0.003242291982533346,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-ikj,cpu,Apple M1 Pro,f16,128,4,76.201882199048,0.0011165557453931836,0.055042,0.048,0.016052163710852194,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-ikj,cpu,Apple M1 Pro,f16,128,8,52.21081982722135,0.0011165557453931836,0.08033399999999999,0.074167,0.00406594359282074,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-ikj,cpu,Apple M1 Pro,f16,128,10,51.569522825913225,0.0011165557453931836,0.081333,0.047208,0.019822477423369664,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,1,39.67820789344231,0.0011165557453931836,0.105708,0.103125,0.0018070894554504016,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,1,39.42941480611046,0.0011165557453931836,0.106375,0.10404100000000001,0.018879764927032323,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,1,40.18494850299401,0.0011165557453931836,0.10437500000000001,0.104,0.002009999328358103,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,2,70.29638319981228,0.0011165557453931836,0.059666000000000004,0.058791,0.001720198680385493,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,2,50.55875794066949,0.0011165557453931836,0.082959,0.066625,0.010778599106562967,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,2,61.1940882099765,0.0011165557453931836,0.068541,0.066083,0.0014716039548737278,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,4,79.26193850747397,0.0011165557453931836,0.052917,0.04725,0.005211751548184162,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,4,77.79186527440325,0.0011165557453931836,0.053917,0.050875000000000004,0.009902709795808417,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,4,74.01669401944694,0.0011165557453931836,0.056666999999999995,0.052875,0.0019036496526409485,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,8,50.86532701099941,0.0011165557453931836,0.082459,0.043417000000000004,0.023432166165337765,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,8,66.00837241509554,0.0011165557453931836,0.063542,0.056208,0.008492273046717234,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,8,47.79833618233618,0.0011165557453931836,0.08775000000000001,0.08583400000000001,0.019334501979621818,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,10,81.64095377128953,0.0011165557453931836,0.051375000000000004,0.047708,0.03381247695008456,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,10,86.25817994858612,0.0011165557453931836,0.048625,0.047667,0.019315667505939313,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
static-tiled,cpu,Apple M1 Pro,f16,128,10,93.72746368715084,0.0011165557453931836,0.04475,0.041,0.02217659642956962,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
accelerate-bnns,amx,Apple M1 Pro,f16,128,1,1118.4810666666667,0.0010956111110404614,0.0037500000000000003,0.003583,0.0003836304211086499,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
mps,metal,Apple M1 Pro,f16,128,1,17.756749319458613,0.00014482771364889406,0.236209,0.226375,0.02947983546087055,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
mps-e2e,metal,Apple M1 Pro,f16,128,1,17.05292773562966,0.00014482771364889406,0.245958,0.236584,0.031472219522938015,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-naive,metal,Apple M1 Pro,f16,128,1,14.747022857283495,0.0010956111110404614,0.28441700000000003,0.27379200000000004,0.012293957755743264,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-naive-e2e,metal,Apple M1 Pro,f16,128,1,14.399016790769368,0.0010956111110404614,0.291291,0.280834,0.013704543560440102,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-tiled,metal,Apple M1 Pro,f16,128,1,18.209739811490323,0.0010956111110404614,0.23033299999999998,0.214667,0.008500882642408374,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
metal-tiled-e2e,metal,Apple M1 Pro,f16,128,1,17.72238630649816,0.0010956111110404614,0.23666700000000002,0.22095900000000002,0.00883227943398531,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
naive-ijk,cpu,Apple M1 Pro,f16,256,1,2.4653719405873145,0.0017059664673413303,13.610292,13.374749999999999,0.45424396648915455,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
ikj,cpu,Apple M1 Pro,f16,256,1,58.768651984909575,0.0017059664673413303,0.570958,0.5563750000000001,0.016878983360972884,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
tiled,cpu,Apple M1 Pro,f16,256,1,60.29991787355402,0.0017059664673413303,0.556459,0.5563750000000001,0.0003253098522946698,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
tiled,cpu,Apple M1 Pro,f16,256,1,58.07354895879485,0.0017059664673413303,0.5777920000000001,0.5748329999999999,0.00477645645850561,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
tiled,cpu,Apple M1 Pro,f16,256,1,60.00349065106365,0.0017059664673413303,0.5592079999999999,0.5568339999999999,0.006657927094824615,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,256,1,58.992447151155424,0.0017059664673413303,0.5687920000000001,0.564958,0.007542614314678994,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,256,2,106.90380565511748,0.0017059664673413303,0.313875,0.306667,0.015131687324948268,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,256,4,178.87683384510407,0.0017059664673413303,0.187584,0.183709,0.025089845087206086,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,256,8,243.73620402856164,0.0017059664673413303,0.137667,0.112167,0.016973734002864546,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-ikj,cpu,Apple M1 Pro,f16,256,10,223.50995503746879,0.0017059664673413303,0.150125,0.12224999999999998,0.01889858324584148,,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,1,58.80294764512596,0.0017059664673413303,0.5706249999999999,0.5681250000000001,0.009113647661611667,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,1,58.79439573301934,0.0017059664673413303,0.570708,0.570083,0.009739799510256851,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,1,58.91476309034277,0.0017059664673413303,0.569542,0.568709,0.0047086654903485915,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,2,108.13859248254059,0.0017059664673413303,0.310291,0.307875,0.03685880618251223,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,2,106.74770148949843,0.0017059664673413303,0.314334,0.31325,0.000775861585593733,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,2,104.77574395003903,0.0017059664673413303,0.32025,0.317,0.013507054793699475,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,4,179.2753637126203,0.0017059664673413303,0.187167,0.1695,0.01033237361403467,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,4,183.77632090610845,0.0017059664673413303,0.182583,0.1775,0.019432043806558285,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,4,177.02994075160518,0.0017059664673413303,0.189541,0.18275,0.013719026995381271,2048,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,8,208.41262111801242,0.0017059664673413303,0.161,0.128542,0.02275973128575995,512,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
rayon-tiled,cpu,Apple M1 Pro,f16,256,8,222.89083445151516,0.0017059664673413303,0.150542,0.133125,0.01886352502847757,1024,5,Pauls-MacBook-Pro,25fcce9-dirty,2026-09-25T22:32:22Z
