kernel,backend,device,precision,n,threads,gops,mean_rel_error_f64,median_ms,min_ms,stddev_ms,block_size,repetitions,host,commit,timestamp
rayon-ikj,cpu,Apple M1 Pro,f16,2048,4,191.9182860677334,0.01681188043957227,89.516583,88.740875,0.7617760136636615,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f16,2048,8,372.7454598855897,0.01681188043957227,46.090083,45.408375,0.38572046289145856,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f16,2048,10,402.1901123593822,0.01681188043957227,42.715792,41.915708,1.4069765466462851,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f16,4096,1,50.19982519545577,0.06571254066853494,2737.837292,2736.4317910000004,2.8231790536923467,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f16,4096,2,91.50487752673962,0.06571254066853494,1501.985,1494.1250830000001,9.33431283857026,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f16,4096,4,132.779622381868,0.06571254066853494,1035.0907089999998,1025.463459,5.8086606734645745,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f16,4096,8,296.70343666841745,0.06571254066853494,463.21995799999996,457.64912499999997,2.8929597061023986,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f16,4096,10,245.4957847040018,0.06571254066853494,559.8424170000001,509.029917,27.9597551862715,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,64,1,17.331834710743802,9.631142459149073e-8,0.03025,0.029625,0.0006101821859084399,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,64,2,26.546227848101267,9.631142459149073e-8,0.01975,0.018625,0.0021847978625035317,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,64,4,23.045626373626373,9.631142459149073e-8,0.02275,0.020792,0.0028053394090555247,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,64,8,16.384,9.631142459149073e-8,0.032,0.022500000000000003,0.021922718273517088,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,64,10,9.845784037558685,9.631142459149073e-8,0.05325,0.0295,0.012097450896779867,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,128,1,29.615562224183588,1.477530979147487e-7,0.14162499999999997,0.138209,0.004491771666057848,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,128,2,56.5842023608769,1.477530979147487e-7,0.074125,0.07387500000000001,0.0001164225064152061,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,128,4,81.77306402557905,1.477530979147487e-7,0.051292000000000004,0.048208,0.0050838107753928075,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,128,8,99.17487940981746,1.477530979147487e-7,0.042292,0.037334,0.011694663154618862,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,128,10,70.78994092827006,1.477530979147487e-7,0.05925,0.05,0.04637093086406612,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,256,1,25.37997387456007,2.1227173452103736e-7,1.322083,1.286125,0.024459499406161253,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,256,2,46.87466490089169,2.1227173452103736e-7,0.715833,0.679875,0.038641905920904045,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,256,4,85.09139967641644,2.1227173452103736e-7,0.39433399999999996,0.36779199999999995,0.019074817645262053,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,256,8,151.4872776523702,2.1227173452103736e-7,0.2215,0.203083,0.018477466457823697,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,256,10,122.01611636363636,2.1227173452103736e-7,0.275,0.24737499999999998,0.03126916912071698,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,512,1,25.57969629171029,1.243084139673532e-7,10.494083,10.299707999999999,0.13714286020168914,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,512,2,50.33755007774661,1.243084139673532e-7,5.332708,5.227291,0.06846464740652639,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,512,4,98.22905717683652,1.243084139673532e-7,2.73275,2.7091250000000002,0.03433480478319326,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,512,8,174.3936696443073,1.243084139673532e-7,1.53925,1.461125,0.05191031824502721,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,512,10,165.01334316889506,1.243084139673532e-7,1.62675,1.573166,0.08384967788071698,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,1024,1,26.054027158269562,1.531109965128801e-7,82.42425,81.928375,0.8970821251935039,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,1024,2,51.0122437918755,1.531109965128801e-7,42.097415999999996,42.071583000000004,0.14753707071851366,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,1024,4,98.9350247857735,1.531109965128801e-7,21.706,21.468291999999998,0.1246607266471695,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,1024,8,188.76763358037834,1.531109965128801e-7,11.376334,10.968333,0.1920465349791559,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,1024,10,197.23701199311193,1.531109965128801e-7,10.887832999999999,10.426458,0.4792232158660512,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,2048,1,24.46399813384125,3.668671531436935e-7,702.2510830000001,698.5409999999999,2.908656347950468,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,2048,2,44.86852688677627,3.668671531436935e-7,382.89354199999997,379.339583,4.074979995757837,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,2048,4,68.13767204863451,3.668671531436935e-7,252.134666,251.32874999999999,0.6744515406652425,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,2048,8,151.72960645606443,3.668671531436935e-7,113.226875,110.684375,3.6274300086310034,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,2048,10,149.31853806547028,3.668671531436935e-7,115.055166,114.813541,12.490481930964773,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,4096,1,25.661425151029395,3.0532236166205797e-7,5355.858167,5353.131875,3.038853002991854,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,4096,2,46.97550091294713,3.0532236166205797e-7,2925.758125,2891.271541,17.29884136277354,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,4096,4,63.17602169118152,3.0532236166205797e-7,2175.4923750000003,2127.432958,23.587204504882383,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,4096,8,137.60605304321012,3.0532236166205797e-7,998.785667,946.457042,43.69284397882012,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f32,4096,10,122.68629920439382,3.0532236166205797e-7,1120.2469580000002,1091.361583,19.318230684552518,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,64,1,13.039070854783754,0.0,0.040209,0.03875,0.0009928900744795458,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,64,2,19.97287619047619,0.0,0.026250000000000002,0.023291000000000003,0.002727449779555985,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,64,4,19.69156807511737,0.0,0.026625,0.020541,0.012638113221521639,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,64,8,9.815002714491643,0.0,0.053417,0.030125,0.01889968996306553,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,64,10,10.271899061538763,0.0,0.051041,0.043875000000000004,0.010760859389472566,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,128,1,14.284560238399319,0.0,0.29362499999999997,0.29050000000000004,0.004229017817413392,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,128,2,25.191015015015015,0.0,0.1665,0.16470800000000002,0.004009049850026809,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,128,4,41.4932531360057,0.0,0.101084,0.0965,0.008518984534555742,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,128,8,41.23868328941676,0.0,0.10170799999999999,0.07470800000000001,0.028014249031519653,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,128,10,43.27727849603269,0.0,0.09691699999999999,0.087,0.00530406737325234,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,256,1,12.868223023828572,0.0,2.607542,2.573667,0.022999056143676828,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,256,2,24.27448903704861,0.0,1.382292,1.3502919999999998,0.04458257820270158,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,256,4,45.371908559622035,0.0,0.739542,0.7245,0.007923939645151269,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,256,8,72.91810346700971,0.0,0.460166,0.44579199999999997,0.06210279028594447,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,256,10,80.05027113298519,0.0,0.419167,0.396833,0.06928996390026483,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,512,1,13.003729552531688,0.0,20.642958999999998,20.37775,0.12537415006970187,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,512,2,25.527396436317417,0.0,10.515583,10.47325,0.027571363491855055,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,512,4,49.293782807299436,0.0,5.445625,5.429833,0.029895742916007297,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,512,8,89.0542309769591,0.0,3.014292,2.934333,0.08404192897893276,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,512,10,95.56549786465669,0.0,2.808916,2.7185,0.0719091085746444,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,1024,1,12.695935607805296,0.0,169.147333,168.330625,1.9081883933834267,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,1024,2,24.840016904526532,0.0,86.452584,86.115584,0.19035439802825652,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,1024,4,48.35812605216318,0.0,44.407917,43.971333,0.38430367401665544,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,1024,8,92.76687789021243,0.0,23.14925,22.891834,0.7835633906996929,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,1024,10,102.10735727743338,0.0,21.031625000000002,20.909457999999997,0.3150511453410393,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,2048,1,12.83396748381857,0.0,1338.624958,1335.850584,14.196739090151391,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,2048,2,22.986426255396605,0.0,747.3919169999999,734.7612919999999,9.017382562047196,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,2048,4,33.68013223963557,0.0,510.089125,505.52750000000003,10.110209899456343,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,2048,8,69.99890496106225,0.0,245.430542,238.31425000000002,12.001429020719684,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,2048,10,67.67317047814475,0.0,253.865292,251.76595899999998,15.584270470431724,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,4096,1,12.818958361241448,0.0,10721.538334,10719.669916,47.15869749188743,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,4096,2,23.98401300353843,0.0,5730.44025,5723.915959,31.715248015046964,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,4096,4,30.986001559138913,0.0,4435.5175420000005,4370.069667,64.68707229327141,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,4096,8,57.342696501798734,0.0,2396.7996249999997,2264.9727089999997,210.08093565295334,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,f64,4096,10,53.5233032643209,0.0,2567.833917,2489.234833,46.95414629283659,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,64,1,18.64135111111111,0.0,0.028125,0.027667,0.0019626212064481523,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,64,2,26.659615580189154,0.0,0.019666,0.01875,0.003773919116780327,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,64,4,22.753580418366457,0.0,0.023042,0.020292,0.002941428700478731,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,64,8,10.708934188488092,0.0,0.048958,0.024292,0.010956500549901872,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,64,10,9.978455330973317,0.0,0.052542,0.045542,0.01591118391886663,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,128,1,29.476737975430805,0.0,0.142292,0.140583,0.010196384030625755,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,128,2,56.17346351132362,0.0,0.074667,0.074417,0.0003188852458173634,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,128,4,81.31017369727047,0.0,0.051584,0.049833999999999996,0.0023241109698118995,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,128,8,93.55185796493733,0.0,0.044834,0.036667,0.014771629253403295,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,128,10,51.88851088045724,0.0,0.080833,0.06708299999999999,0.008549693386315095,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,256,1,25.685145536312312,0.0,1.306375,1.2955,0.06256645219524602,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,256,2,46.57103678001388,0.0,0.7205,0.7045,0.020816522925311016,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,256,4,87.43825928338764,0.0,0.38375,0.377791,0.04779896936441206,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,256,8,136.98034765143413,0.0,0.24495799999999998,0.207625,0.024484023164096213,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,256,10,138.20237899107056,0.0,0.242792,0.218666,0.024257942662146783,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,512,1,26.24323167542466,0.0,10.22875,10.187083,0.04961718395072461,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,512,2,50.74753994848406,0.0,5.289625,5.10125,0.10881926462809786,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,512,4,98.64417308222323,0.0,2.72125,2.700541,0.012788109445887577,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,512,8,174.86694930049433,0.0,1.535084,1.488334,0.0744774380554273,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,512,10,177.36072414932275,0.0,1.5135,1.387375,0.08104373883465643,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,1024,1,26.240505972128034,0.0,81.8385,81.57270799999999,0.452091936929095,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,1024,2,51.21521081641055,0.0,41.930583,41.748958,0.2820112905617445,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,1024,4,99.24307334685082,0.0,21.638625,21.448915999999997,0.10421997423382971,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
rayon-ikj,cpu,Apple M1 Pro,i32,1024,8,192.32703313835685,0.0,11.165792000000001,10.956458000000001,0.18639679778284804,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
